Epoch,Distributed Loss,Centralized Loss,Distributed Train Loss,Distributed Train Accuracy,Distributed Test Accuracy,Centralized Test Accuracy,Fit Runtime (s),Evaluate Runtime (s),Optimizer,Learning Rate,Batch Size,Clients,Sampled Clients Per Round,Evaluate Clients Per Round,LDA Alpha,BackPack Extension,Task,Model,Date
20,0.04681526181363043,0.043416848009638485,0.09664760404058231,0.856356683145229,0.8822033898305085,0.8747,67.0,0.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
21,0.04674164764977739,0.042886549688014204,0.09522436703092325,0.8618470149253732,0.8745762711864407,0.8749,66.0,0.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
22,0.045383843102776524,0.04271503507278394,0.09191073829110613,0.864204439470248,0.8838983050847458,0.8773,63.0,1.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
23,0.046981689087667707,0.04209327921550721,0.09604079844619433,0.8589157413455258,0.8762711864406779,0.8775,65.0,1.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
24,0.04721522864064802,0.04148441076485906,0.09511966834426001,0.8592088076133607,0.8754237288135593,0.8799,66.0,0.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
25,0.041071830626174616,0.04131426668893546,0.09283493999862578,0.8620496546574575,0.8830508474576271,0.8817,66.0,1.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
26,0.0502662325676499,0.04100809843344614,0.08940948524444904,0.8711633547905588,0.8711864406779661,0.8826,66.0,1.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
27,0.04444518451642056,0.040635714840632865,0.08329842154804422,0.8777394385899469,0.8771186440677966,0.8824,66.0,1.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
28,0.041337148695828996,0.040493082765163856,0.08892315278360484,0.8686076894363568,0.8940677966101694,0.8813,66.0,0.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
29,0.043069873782174695,0.039720886087743566,0.08620280694474948,0.8714792016414848,0.8771186440677966,0.8851,63.0,0.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
30,0.041336928713293274,0.03928355549559928,0.08504299775569528,0.8760145535964176,0.8889830508474577,0.8855,66.0,1.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
31,0.040176124594537385,0.03895406256557908,0.08526746860154956,0.8716298162141991,0.8923728813559322,0.8877,62.0,0.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
32,0.040208002690164675,0.0387326899072621,0.08249749489835738,0.8778803992909786,0.9008474576271186,0.887,66.0,1.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
33,0.04083220921624531,0.03849146583031397,0.08254081625356338,0.876760891874242,0.8940677966101694,0.8885,64.0,0.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
34,0.04097732321588102,0.03824392673545517,0.0827538173174116,0.8752684156474653,0.8974576271186441,0.8892,65.0,0.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
35,0.0411776920132856,0.03825563870932674,0.07903865389409391,0.8831265740136182,0.8872881355932203,0.89,62.0,1.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
36,0.03586529843722296,0.0378481514286832,0.08263288183503818,0.8743704532736429,0.9110169491525424,0.8912,66.0,0.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
37,0.03645918604649477,0.03751902426254237,0.08007340316269762,0.881869926285341,0.9016949152542373,0.8921,63.0,1.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
38,0.04030589782514499,0.03724415616943734,0.0797610782295991,0.8816391300289368,0.8949152542372881,0.8927,66.0,0.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
39,0.034570158468717235,0.037103575511090454,0.07523574912787365,0.8877693814721522,0.9033898305084745,0.8938,66.0,0.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
40,0.03765377441317068,0.036837887425604274,0.07818149014437935,0.8861219921656407,0.9008474576271186,0.8932,66.0,0.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
41,0.03882027856751061,0.0367327795968391,0.0762596783516264,0.8898637296994587,0.8940677966101694,0.8928,66.0,1.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
42,0.03782884609329088,0.036753518260410054,0.07524859266625075,0.8858928904646389,0.8966101694915254,0.8942,66.0,0.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
43,0.03741941762352125,0.036464286671753506,0.07539922356317426,0.8860287259839582,0.9016949152542373,0.8922,63.0,0.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
44,0.037595617336515036,0.03643322943148669,0.07371035159969841,0.887302920048512,0.8889830508474577,0.8937,67.0,1.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
45,0.03970696336206964,0.03605675415323931,0.07015953491733788,0.8936328889717535,0.8898305084745762,0.8934,63.0,0.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
46,0.041891507278551676,0.03558388323704712,0.07483361035635695,0.892713872562739,0.8788135593220339,0.8963,66.0,1.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
47,0.03553099095045936,0.036011262352362974,0.07524786048365727,0.8887023043194328,0.9016949152542373,0.8968,65.0,1.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
48,0.03776004647567742,0.03569543129639351,0.06938845920706538,0.8983952229893637,0.8889830508474577,0.8971,66.0,0.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
49,0.03588815884244376,0.03539737603614922,0.06957200262767387,0.8959246479529982,0.9033898305084745,0.8981,66.0,0.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
50,0.042989743591909754,0.03537437565618893,0.0703139654934016,0.8976583636533259,0.8915254237288136,0.8977,67.0,1.0,diag_exact,0.01,4,100,20,20,100.0,DiagGGNExact,FMNIST,CNN,/2024-03-19/18-20-01
1,0.3048932802879204,0.2810617275476456,0.5711260953293743,0.17897780264875957,0.37542372881355934,0.383,216.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
2,0.29701785475520764,0.27295037701129915,0.5559976790155937,0.3414179104477612,0.5983050847457627,0.5787,212.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
3,0.2853005394086999,0.2618075604915619,0.536969376742712,0.47522627601007744,0.5864406779661017,0.6149,217.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
4,0.268104411181757,0.24724911085367202,0.5117111726893558,0.5296092511424042,0.6364406779661017,0.637,217.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
5,0.2487828296119884,0.2298999525308609,0.4793390958500442,0.5859141791044776,0.638135593220339,0.6439,214.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
6,0.2288391403222488,0.21128344777822494,0.442301691590783,0.6146883165360209,0.6305084745762712,0.641,215.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
7,0.20965241658485542,0.1934967146396637,0.4058573423420147,0.6370252869273118,0.6559322033898305,0.6611,217.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
8,0.19489305322453127,0.17795675065517425,0.37157022242580773,0.657433314680097,0.6677966101694915,0.6727,219.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
9,0.17882268974336527,0.16509866691827774,0.3442794767565207,0.6639283047050037,0.6898305084745763,0.6798,223.0,2.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
10,0.16688950854842946,0.15418522983789443,0.3193234249008315,0.6760891874242,0.7033898305084746,0.6924,220.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
11,0.15743598266173217,0.14496968363523483,0.30032301923884447,0.6907293415407573,0.7169491525423729,0.7018,222.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
12,0.14623485677323098,0.13727061035633087,0.28190181769407696,0.699169543715592,0.7245762711864406,0.7086,222.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
13,0.14223053904913238,0.13061681317687035,0.26827821731734236,0.7154054306242419,0.7127118644067797,0.7171,221.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
14,0.13435134412878652,0.12491981088519097,0.2558928665224379,0.7169107359388117,0.738135593220339,0.722,221.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
15,0.13183762989306855,0.12001374112665653,0.24484643022130395,0.7165640738668159,0.7016949152542373,0.7251,224.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
16,0.12296390202590975,0.11588631584942341,0.23441743523341388,0.7286047596826878,0.7338983050847457,0.7281,222.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
17,0.1230586318393885,0.112096288138628,0.22757946976561796,0.7211341167692594,0.7177966101694915,0.7277,225.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
18,0.11794292030193038,0.10871702019870282,0.21912912793080738,0.7303601418175033,0.7237288135593221,0.7346,227.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
19,0.11316176445807441,0.10583975818157196,0.21508032339136512,0.7308589014268395,0.7516949152542373,0.7344,231.0,2.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
20,0.11071206038281069,0.10322934571802617,0.20786307113124033,0.7341665889375991,0.752542372881356,0.7378,229.0,2.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
21,0.1069684316293668,0.1009171394020319,0.2020312520140198,0.7417910447761195,0.7406779661016949,0.7386,231.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
22,0.10842858113474765,0.09873461286723614,0.1968397963969282,0.7503264316358889,0.7389830508474576,0.7415,231.0,2.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
23,0.10662496251575017,0.09682490238845348,0.1953926699053021,0.7423719324437809,0.7508474576271187,0.7466,229.0,2.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
24,0.1036027221230127,0.09506893122047186,0.19309254305064957,0.7431423773091995,0.7533898305084745,0.7491,230.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
25,0.0998195138144291,0.0934837434053421,0.18621771268244774,0.7554601456038827,0.7516949152542373,0.7502,226.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
26,0.10045541613283804,0.09198684809803963,0.18062577368237154,0.7566937214292379,0.7406779661016949,0.7513,228.0,2.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
27,0.09518080959885808,0.09059309901446104,0.18007065099457756,0.761354098666418,0.7686440677966102,0.7527,223.0,2.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
28,0.09776996149981426,0.08937653526365757,0.1786825730903029,0.7565322881672266,0.7440677966101695,0.7549,226.0,2.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
29,0.09363535318713066,0.08820830986201764,0.17546280675926074,0.7603991792576011,0.7593220338983051,0.7572,221.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
30,0.09026868770183143,0.08716567196547985,0.17439453699106888,0.7591193208321672,0.7745762711864407,0.7581,225.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
31,0.08924742774816893,0.08608720073401928,0.17151758841209636,0.7637839350685698,0.7779661016949152,0.76,234.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
32,0.08919707391474206,0.08516415593028069,0.16952528918812063,0.7678887955966042,0.7652542372881356,0.7625,233.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
33,0.09157311824166169,0.08423771277964115,0.16757797523332083,0.7669558727493236,0.752542372881356,0.7643,235.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
34,0.09100853892327365,0.08339708681702614,0.1659111133482279,0.7652880216599758,0.7627118644067796,0.7661,254.0,2.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
35,0.08424236187237805,0.08255138732641935,0.16251247816490388,0.7725958399403041,0.7677966101694915,0.7664,269.0,2.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
36,0.08814529416040849,0.08180766835659742,0.16238532465411987,0.7703786606976311,0.7686440677966102,0.7664,277.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
37,0.08849369455444611,0.08107717030718922,0.1599516503829528,0.773444060837921,0.773728813559322,0.7685,278.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
38,0.08312324366327059,0.0804648964613676,0.16228720197894153,0.765051806216746,0.7830508474576271,0.7698,266.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
39,0.08456151015677695,0.07979103089645505,0.15472511527951233,0.7803899617501633,0.7805084745762711,0.7706,265.0,2.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
40,0.08455311765862723,0.07910282345637679,0.15938360307982716,0.7733631785114717,0.7889830508474577,0.7745,274.0,2.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
41,0.0878133795208345,0.07841116685643792,0.15633102949529284,0.7743139817061788,0.7652542372881356,0.7765,287.0,2.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
42,0.08179804940029221,0.07783157606571912,0.15483110530097208,0.7798096659824594,0.7754237288135594,0.776,296.0,2.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
43,0.08114647408789498,0.0773272296257317,0.15273595860113634,0.7831561275881366,0.785593220338983,0.777,352.0,2.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
44,0.07981046526613882,0.07671620084866881,0.15137089208668222,0.7820692228752683,0.7762711864406779,0.779,351.0,2.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
45,0.0830494097891753,0.07611782783120871,0.15032711110184674,0.7874522233616109,0.7627118644067796,0.7792,409.0,2.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
46,0.0811036397087372,0.07558722759708762,0.14985598328138697,0.783468607146189,0.7788135593220339,0.7812,551.0,2.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
47,0.08268826259773666,0.07512439275830984,0.14993525009068137,0.7803899617501633,0.7779661016949152,0.7831,571.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
48,0.08098298487395553,0.07462818617224694,0.14795398358215653,0.7855010263108789,0.7788135593220339,0.7837,502.0,2.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
49,0.0819098248951516,0.07418574230074883,0.14508019038495593,0.7929683857129535,0.7872881355932203,0.7846,589.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
50,0.08252408975514315,0.07377450394183398,0.14488284961450876,0.7912118667786174,0.788135593220339,0.7858,682.0,1.0,block_mc,0.01,4,100,20,20,100.0,KFAC,FMNIST,CNN,/2024-03-19/19-17-38
1,0.30462267338219334,0.2808250195980072,0.5714452822380515,0.16759932848349188,0.43813559322033896,0.4475,220.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
2,0.2964407227807126,0.2723073788404465,0.5550789497681519,0.3723880597014925,0.5305084745762711,0.5349,218.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
3,0.28474876426034057,0.26085547136068343,0.5354990887977833,0.48390407763366616,0.5432203389830509,0.5693,219.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
4,0.2665773886745259,0.2453798141360283,0.5090691707566259,0.52494637694675,0.5889830508474576,0.6068,233.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
5,0.2464974190218974,0.2268931805729866,0.47450005953658875,0.5805037313432836,0.6203389830508474,0.6233,226.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
6,0.2257493435326269,0.2073973932981491,0.43517289572395734,0.6045166106756252,0.6186440677966102,0.6199,226.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
7,0.20525207489223804,0.18909002652168275,0.39761269927925835,0.6308668470654101,0.6567796610169492,0.6569,223.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
8,0.190623128161592,0.17350103083252907,0.36269103614636,0.6561275881365417,0.6652542372881356,0.6767,221.0,2.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
9,0.1754779731318102,0.16079707422852516,0.3353287519482288,0.6653286034353996,0.6838983050847458,0.6816,220.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
10,0.16373097699577527,0.15025361950397492,0.31092027829803076,0.6773952794103928,0.6974576271186441,0.6919,221.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
11,0.15408035420765312,0.14139621747732162,0.2929502965809805,0.6889572840887894,0.7135593220338983,0.7028,221.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
12,0.14380567705227157,0.13407373248934745,0.2752652710232926,0.7022487636465429,0.7245762711864406,0.7106,220.0,2.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
13,0.13909320341328443,0.12781201310157775,0.26247614514497364,0.7113931137445181,0.7076271186440678,0.7154,214.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
14,0.1328600161661536,0.1224698463022709,0.25103147304410556,0.7133662904579796,0.735593220338983,0.7188,212.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
15,0.12963003326775663,0.11787182901501655,0.2406400463525939,0.7131132251445625,0.7033898305084746,0.7224,212.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
16,0.12166441345618943,0.1140006281375885,0.23053123834140937,0.7259916005599627,0.7203389830508474,0.7247,213.0,2.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
17,0.12223171109365205,0.11047435377836227,0.2243514173059427,0.7201081887707518,0.7067796610169491,0.7263,214.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
18,0.11707379666425415,0.10732488815188408,0.2164153614180327,0.7294271319275984,0.7203389830508474,0.7314,216.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
19,0.11222126208624597,0.10464420050382614,0.2125322744323254,0.7297398116198826,0.7533898305084745,0.7337,231.0,2.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
20,0.11069180710335909,0.10224696692228318,0.20561753127231558,0.735379162391568,0.7508474576271187,0.7351,214.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
21,0.10626888348389481,0.10012277323007583,0.20010942524549233,0.7394589552238806,0.7372881355932204,0.7373,219.0,2.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
22,0.10827964089684568,0.09811453905105591,0.19577862790823428,0.7468755829136355,0.7364406779661017,0.739,220.0,2.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
23,0.10700654392525301,0.09637772003114224,0.19457423193972034,0.7387328543435663,0.7449152542372881,0.7423,219.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
24,0.10373646417411707,0.09474999381154775,0.19238931532475814,0.7400634446725135,0.7533898305084745,0.7448,226.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
25,0.09984100584761571,0.0933105059236288,0.1860594836946675,0.7502333395557215,0.7491525423728813,0.7466,218.0,2.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
26,0.10105568343552493,0.0919415472328663,0.1801892242830812,0.7544547065957645,0.7305084745762712,0.7482,218.0,2.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
27,0.09527912917783705,0.09067635360360146,0.18017855735592442,0.7582766016972862,0.7661016949152543,0.7498,227.0,2.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
28,0.09811727624954814,0.08956930937767028,0.17895768268903653,0.7499066815976111,0.7389830508474576,0.7506,220.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
29,0.09441954443641638,0.08848740717172622,0.17578400356064097,0.75554933781011,0.75,0.7519,225.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
30,0.09069476548140332,0.08753894887268543,0.17490579306416207,0.7534284914637559,0.7711864406779662,0.7529,224.0,2.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
31,0.08997728268347555,0.08655246951729059,0.17202299625867978,0.7597723668252635,0.7728813559322034,0.7554,229.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
32,0.08964670575776343,0.0857073340371251,0.17080530095909757,0.7616382125198247,0.7661016949152543,0.7567,228.0,2.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
33,0.09253909533559265,0.08487042026519775,0.16901329995450723,0.7586528594085269,0.7466101694915255,0.7584,229.0,2.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
34,0.0921089563329341,0.08410394646972418,0.16739422211256746,0.7595929418354962,0.7559322033898305,0.7593,223.0,1.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
35,0.08532049360416703,0.08333815152049065,0.1636106889688327,0.7674657214812051,0.761864406779661,0.7616,230.0,2.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
36,0.08914733714723991,0.0826640609383583,0.16397293210807876,0.7652490207050924,0.7661016949152543,0.7632,235.0,2.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
37,0.08952030697363918,0.08199102209508419,0.16150199565186568,0.768405337314547,0.7754237288135594,0.7651,233.0,2.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
38,0.08437211025443117,0.08144119503647089,0.16428103322151227,0.7613180248296463,0.7745762711864407,0.7676,230.0,2.0,block_exact,0.01,4,100,20,20,100.0,KFLR,FMNIST,CNN,/2024-03-19/23-13-03
